,Time,AQI,weekday,month,day,week
2172,Fri Sep 09 2016 13:35:00 GMT+0000 (UTC),133,5,8,09,33
1400,Mon Sep 12 2016 22:05:00 GMT+0000 (UTC),120,1,8,12,33
2168,Thu Sep 08 2016 03:35:00 GMT+0000 (UTC),145,4,8,08,33
15590,Mon Sep 12 2016 12:35:00 GMT+0000 (UTC),173,1,8,12,33
2170,Thu Sep 08 2016 09:35:00 GMT+0000 (UTC),131,4,8,08,33
2167,Wed Sep 07 2016 16:05:00 GMT+0000 (UTC),185,3,8,07,33
13154,Mon Sep 12 2016 19:35:00 GMT+0000 (UTC),170,1,8,12,33
2174,Fri Sep 09 2016 15:35:00 GMT+0000 (UTC),125,5,8,09,33
13139,Wed Sep 07 2016 02:05:00 GMT+0000 (UTC),130,3,8,07,33
13140,Wed Sep 07 2016 07:35:00 GMT+0000 (UTC),141,3,8,07,33
2173,Fri Sep 09 2016 15:05:00 GMT+0000 (UTC),134,5,8,09,33
15591,Tue Sep 13 2016 07:35:00 GMT+0000 (UTC),62,2,8,13,33
1482,Tue Sep 20 2016 11:00:00 GMT+0000 (UTC),207,2,8,20,34
3212,Mon Sep 19 2016 18:00:00 GMT+0000 (UTC),308,1,8,19,34
14313,Tue Sep 20 2016 14:30:00 GMT+0000 (UTC),210,2,8,20,34
14048,Mon Sep 19 2016 02:30:00 GMT+0000 (UTC),293,1,8,19,34
3211,Mon Sep 19 2016 14:00:00 GMT+0000 (UTC),305,1,8,19,34
14047,Sun Sep 18 2016 15:00:00 GMT+0000 (UTC),183,0,8,18,34
14046,Sat Sep 17 2016 18:00:00 GMT+0000 (UTC),331,6,8,17,34
11619,Thu Sep 15 2016 23:30:00 GMT+0000 (UTC),70,4,8,15,34
1407,Wed Sep 14 2016 02:00:00 GMT+0000 (UTC),119,3,8,14,34
14045,Sat Sep 17 2016 13:00:00 GMT+0000 (UTC),253,6,8,17,34
1408,Thu Sep 15 2016 01:30:00 GMT+0000 (UTC),177,4,8,15,34
1409,Thu Sep 15 2016 15:30:00 GMT+0000 (UTC),145,4,8,15,34
3089,Wed Sep 14 2016 01:35:00 GMT+0000 (UTC),119,3,8,14,34
3090,Wed Sep 14 2016 17:00:00 GMT+0000 (UTC),304,3,8,14,34
3091,Wed Sep 14 2016 20:35:00 GMT+0000 (UTC),273,3,8,14,34
14033,Wed Sep 14 2016 06:05:00 GMT+0000 (UTC),94,3,8,14,34
14044,Sat Sep 17 2016 11:30:00 GMT+0000 (UTC),193,6,8,17,34
3215,Tue Sep 20 2016 10:30:00 GMT+0000 (UTC),303,2,8,20,34
3213,Tue Sep 20 2016 01:05:00 GMT+0000 (UTC),193,2,8,20,34
1479,Tue Sep 20 2016 07:30:00 GMT+0000 (UTC),119,2,8,20,34
1480,Tue Sep 20 2016 08:30:00 GMT+0000 (UTC),168,2,8,20,34
11618,Thu Sep 15 2016 14:00:00 GMT+0000 (UTC),136,4,8,15,34
11617,Wed Sep 14 2016 23:00:00 GMT+0000 (UTC),133,3,8,14,34
1477,Mon Sep 19 2016 09:00:00 GMT+0000 (UTC),165,1,8,19,34
11616,Wed Sep 14 2016 21:00:00 GMT+0000 (UTC),273,3,8,14,34
1481,Tue Sep 20 2016 09:30:00 GMT+0000 (UTC),294,2,8,20,34
3092,Thu Sep 15 2016 00:00:00 GMT+0000 (UTC),95,4,8,15,34
14035,Wed Sep 14 2016 11:05:00 GMT+0000 (UTC),90,3,8,14,34
14036,Wed Sep 14 2016 15:30:00 GMT+0000 (UTC),267,3,8,14,34
14043,Sat Sep 17 2016 07:30:00 GMT+0000 (UTC),125,6,8,17,34
14034,Wed Sep 14 2016 06:30:00 GMT+0000 (UTC),101,3,8,14,34
14038,Thu Sep 15 2016 04:30:00 GMT+0000 (UTC),203,4,8,15,34
14039,Fri Sep 16 2016 06:05:00 GMT+0000 (UTC),147,5,8,16,34
3216,Tue Sep 20 2016 15:30:00 GMT+0000 (UTC),310,2,8,20,34
14040,Fri Sep 16 2016 22:00:00 GMT+0000 (UTC),120,5,8,16,34
14041,Sat Sep 17 2016 05:30:00 GMT+0000 (UTC),160,6,8,17,34
13640,Tue Sep 20 2016 16:05:00 GMT+0000 (UTC),177,2,8,20,34
13639,Tue Sep 20 2016 04:30:00 GMT+0000 (UTC),253,2,8,20,34
1478,Mon Sep 19 2016 19:30:00 GMT+0000 (UTC),301,1,8,19,34
14042,Sat Sep 17 2016 06:00:00 GMT+0000 (UTC),160,6,8,17,34
3214,Tue Sep 20 2016 09:00:00 GMT+0000 (UTC),219,2,8,20,34
14037,Thu Sep 15 2016 02:35:00 GMT+0000 (UTC),351,4,8,15,34
3093,Thu Sep 15 2016 01:00:00 GMT+0000 (UTC),118,4,8,15,34
11614,Wed Sep 14 2016 08:30:00 GMT+0000 (UTC),107,3,8,14,34
3095,Thu Sep 15 2016 05:30:00 GMT+0000 (UTC),125,4,8,15,34
1420,Sat Sep 17 2016 20:30:00 GMT+0000 (UTC),336,6,8,17,34
11225,Mon Sep 19 2016 17:35:00 GMT+0000 (UTC),308,1,8,19,34
15860,Sun Sep 18 2016 02:05:00 GMT+0000 (UTC),280,0,8,18,34
1421,Sat Sep 17 2016 22:00:00 GMT+0000 (UTC),263,6,8,17,34
11226,Mon Sep 19 2016 23:00:00 GMT+0000 (UTC),130,1,8,19,34
11227,Tue Sep 20 2016 04:00:00 GMT+0000 (UTC),267,2,8,20,34
1422,Sun Sep 18 2016 03:35:00 GMT+0000 (UTC),73,0,8,18,34
11615,Wed Sep 14 2016 17:30:00 GMT+0000 (UTC),280,3,8,14,34
1423,Sun Sep 18 2016 05:05:00 GMT+0000 (UTC),73,0,8,18,34
11228,Tue Sep 20 2016 15:05:00 GMT+0000 (UTC),310,2,8,20,34
1417,Sat Sep 17 2016 08:30:00 GMT+0000 (UTC),147,6,8,17,34
1416,Sat Sep 17 2016 04:30:00 GMT+0000 (UTC),213,6,8,17,34
1415,Sat Sep 17 2016 00:00:00 GMT+0000 (UTC),111,6,8,17,34
1414,Fri Sep 16 2016 23:30:00 GMT+0000 (UTC),111,5,8,16,34
1425,Sun Sep 18 2016 09:00:00 GMT+0000 (UTC),123,0,8,18,34
11626,Sun Sep 18 2016 16:30:00 GMT+0000 (UTC),305,0,8,18,34
1424,Sun Sep 18 2016 07:00:00 GMT+0000 (UTC),123,0,8,18,34
14312,Tue Sep 20 2016 13:00:00 GMT+0000 (UTC),273,2,8,20,34
14311,Tue Sep 20 2016 10:00:00 GMT+0000 (UTC),286,2,8,20,34
14310,Mon Sep 19 2016 21:00:00 GMT+0000 (UTC),293,1,8,19,34
14299,Wed Sep 14 2016 09:05:00 GMT+0000 (UTC),107,3,8,14,34
1418,Sat Sep 17 2016 12:00:00 GMT+0000 (UTC),193,6,8,17,34
14300,Thu Sep 15 2016 13:30:00 GMT+0000 (UTC),127,4,8,15,34
11223,Mon Sep 19 2016 07:00:00 GMT+0000 (UTC),157,1,8,19,34
14301,Thu Sep 15 2016 22:00:00 GMT+0000 (UTC),101,4,8,15,34
14302,Thu Sep 15 2016 23:00:00 GMT+0000 (UTC),98,4,8,15,34
15858,Sun Sep 18 2016 00:00:00 GMT+0000 (UTC),117,0,8,18,34
14303,Fri Sep 16 2016 00:30:00 GMT+0000 (UTC),91,5,8,16,34
14304,Fri Sep 16 2016 03:05:00 GMT+0000 (UTC),127,5,8,16,34
15859,Sun Sep 18 2016 01:00:00 GMT+0000 (UTC),115,0,8,18,34
14305,Fri Sep 16 2016 14:30:00 GMT+0000 (UTC),167,5,8,16,34
14306,Sat Sep 17 2016 16:00:00 GMT+0000 (UTC),237,6,8,17,34
11224,Mon Sep 19 2016 11:05:00 GMT+0000 (UTC),123,1,8,19,34
14307,Sun Sep 18 2016 15:30:00 GMT+0000 (UTC),163,0,8,18,34
14308,Sun Sep 18 2016 20:00:00 GMT+0000 (UTC),257,0,8,18,34
1419,Sat Sep 17 2016 12:30:00 GMT+0000 (UTC),253,6,8,17,34
14309,Mon Sep 19 2016 11:30:00 GMT+0000 (UTC),123,1,8,19,34
11625,Sun Sep 18 2016 10:05:00 GMT+0000 (UTC),145,0,8,18,34
1426,Sun Sep 18 2016 12:30:00 GMT+0000 (UTC),305,0,8,18,34
1427,Sun Sep 18 2016 16:00:00 GMT+0000 (UTC),163,0,8,18,34
11624,Sat Sep 17 2016 13:30:00 GMT+0000 (UTC),203,6,8,17,34
3105,Sun Sep 18 2016 06:00:00 GMT+0000 (UTC),103,0,8,18,34
3104,Sat Sep 17 2016 23:30:00 GMT+0000 (UTC),117,6,8,17,34
3103,Sat Sep 17 2016 17:00:00 GMT+0000 (UTC),303,6,8,17,34
3102,Sat Sep 17 2016 08:00:00 GMT+0000 (UTC),125,6,8,17,34
1430,Sun Sep 18 2016 21:30:00 GMT+0000 (UTC),130,0,8,18,34
3101,Fri Sep 16 2016 13:00:00 GMT+0000 (UTC),243,5,8,16,34
3100,Fri Sep 16 2016 07:00:00 GMT+0000 (UTC),101,5,8,16,34
1431,Sun Sep 18 2016 22:00:00 GMT+0000 (UTC),130,0,8,18,34
3099,Fri Sep 16 2016 05:30:00 GMT+0000 (UTC),147,5,8,16,34
3098,Fri Sep 16 2016 02:30:00 GMT+0000 (UTC),277,5,8,16,34
3097,Thu Sep 15 2016 11:30:00 GMT+0000 (UTC),140,4,8,15,34
1412,Fri Sep 16 2016 02:00:00 GMT+0000 (UTC),217,5,8,16,34
11621,Fri Sep 16 2016 11:30:00 GMT+0000 (UTC),138,5,8,16,34
11620,Fri Sep 16 2016 10:55:00 GMT+0000 (UTC),103,5,8,16,34
14298,Wed Sep 14 2016 00:05:00 GMT+0000 (UTC),40,3,8,14,34
1410,Thu Sep 15 2016 16:00:00 GMT+0000 (UTC),145,4,8,15,34
3096,Thu Sep 15 2016 08:00:00 GMT+0000 (UTC),110,4,8,15,34
3106,Sun Sep 18 2016 08:30:00 GMT+0000 (UTC),123,0,8,18,34
3094,Thu Sep 15 2016 02:00:00 GMT+0000 (UTC),177,4,8,15,34
3107,Sun Sep 18 2016 13:30:00 GMT+0000 (UTC),187,0,8,18,34
3109,Mon Sep 19 2016 12:30:00 GMT+0000 (UTC),326,1,8,19,34
15861,Sun Sep 18 2016 05:30:00 GMT+0000 (UTC),103,0,8,18,34
11623,Sat Sep 17 2016 03:30:00 GMT+0000 (UTC),250,6,8,17,34
1413,Fri Sep 16 2016 04:30:00 GMT+0000 (UTC),145,5,8,16,34
1428,Sun Sep 18 2016 18:30:00 GMT+0000 (UTC),301,0,8,18,34
15862,Sun Sep 18 2016 09:30:00 GMT+0000 (UTC),147,0,8,18,34
11622,Fri Sep 16 2016 12:30:00 GMT+0000 (UTC),243,5,8,16,34
15863,Sun Sep 18 2016 17:00:00 GMT+0000 (UTC),305,0,8,18,34
1429,Sun Sep 18 2016 19:30:00 GMT+0000 (UTC),257,0,8,18,34
11613,Wed Sep 14 2016 05:00:00 GMT+0000 (UTC),103,3,8,14,34
3117,Tue Sep 20 2016 23:30:00 GMT+0000 (UTC),113,2,8,20,34
3116,Tue Sep 20 2016 22:05:00 GMT+0000 (UTC),263,2,8,20,34
3115,Tue Sep 20 2016 21:00:00 GMT+0000 (UTC),308,2,8,20,34
3114,Tue Sep 20 2016 19:35:00 GMT+0000 (UTC),308,2,8,20,34
3113,Tue Sep 20 2016 13:35:00 GMT+0000 (UTC),210,2,8,20,34
3112,Tue Sep 20 2016 05:30:00 GMT+0000 (UTC),267,2,8,20,34
3111,Mon Sep 19 2016 23:35:00 GMT+0000 (UTC),102,1,8,19,34
3110,Mon Sep 19 2016 20:00:00 GMT+0000 (UTC),301,1,8,19,34
3108,Mon Sep 19 2016 01:30:00 GMT+0000 (UTC),124,1,8,19,34
1411,Thu Sep 15 2016 21:30:00 GMT+0000 (UTC),101,4,8,15,34
2196,Fri Sep 16 2016 15:30:00 GMT+0000 (UTC),129,5,8,16,34
13637,Sun Sep 18 2016 23:00:00 GMT+0000 (UTC),100,0,8,18,34
15011,Sat Sep 17 2016 14:30:00 GMT+0000 (UTC),316,6,8,17,34
15010,Sat Sep 17 2016 10:30:00 GMT+0000 (UTC),143,6,8,17,34
15009,Sat Sep 17 2016 05:00:00 GMT+0000 (UTC),213,6,8,17,34
15008,Sat Sep 17 2016 01:30:00 GMT+0000 (UTC),210,6,8,17,34
15007,Fri Sep 16 2016 21:30:00 GMT+0000 (UTC),120,5,8,16,34
15006,Fri Sep 16 2016 09:00:00 GMT+0000 (UTC),123,5,8,16,34
15012,Sat Sep 17 2016 16:35:00 GMT+0000 (UTC),303,6,8,17,34
15005,Fri Sep 16 2016 04:00:00 GMT+0000 (UTC),127,5,8,16,34
2189,Thu Sep 15 2016 06:30:00 GMT+0000 (UTC),120,4,8,15,34
2190,Thu Sep 15 2016 12:30:00 GMT+0000 (UTC),227,4,8,15,34
2191,Thu Sep 15 2016 14:30:00 GMT+0000 (UTC),180,4,8,15,34
2192,Thu Sep 15 2016 18:00:00 GMT+0000 (UTC),260,4,8,15,34
2193,Thu Sep 15 2016 18:30:00 GMT+0000 (UTC),213,4,8,15,34
2194,Thu Sep 15 2016 19:00:00 GMT+0000 (UTC),163,4,8,15,34
2188,Wed Sep 14 2016 07:00:00 GMT+0000 (UTC),101,3,8,14,34
2195,Fri Sep 16 2016 01:00:00 GMT+0000 (UTC),91,5,8,16,34
15013,Sun Sep 18 2016 03:00:00 GMT+0000 (UTC),317,0,8,18,34
15015,Sun Sep 18 2016 17:30:00 GMT+0000 (UTC),322,0,8,18,34
14430,Mon Sep 19 2016 08:30:00 GMT+0000 (UTC),131,1,8,19,34
14431,Mon Sep 19 2016 14:30:00 GMT+0000 (UTC),328,1,8,19,34
14432,Mon Sep 19 2016 15:00:00 GMT+0000 (UTC),328,1,8,19,34
14433,Tue Sep 20 2016 06:00:00 GMT+0000 (UTC),267,2,8,20,34
14434,Tue Sep 20 2016 20:30:00 GMT+0000 (UTC),311,2,8,20,34
15024,Tue Sep 20 2016 12:00:00 GMT+0000 (UTC),270,2,8,20,34
15014,Sun Sep 18 2016 06:30:00 GMT+0000 (UTC),123,0,8,18,34
15023,Tue Sep 20 2016 03:30:00 GMT+0000 (UTC),267,2,8,20,34
15021,Mon Sep 19 2016 18:30:00 GMT+0000 (UTC),333,1,8,19,34
15020,Mon Sep 19 2016 17:00:00 GMT+0000 (UTC),303,1,8,19,34
15019,Mon Sep 19 2016 16:00:00 GMT+0000 (UTC),324,1,8,19,34
15018,Mon Sep 19 2016 06:35:00 GMT+0000 (UTC),157,1,8,19,34
15017,Mon Sep 19 2016 05:00:00 GMT+0000 (UTC),127,1,8,19,34
15016,Sun Sep 18 2016 18:00:00 GMT+0000 (UTC),322,0,8,18,34
15022,Tue Sep 20 2016 01:30:00 GMT+0000 (UTC),260,2,8,20,34
2197,Fri Sep 16 2016 20:00:00 GMT+0000 (UTC),183,5,8,16,34
2198,Sat Sep 17 2016 07:00:00 GMT+0000 (UTC),220,6,8,17,34
2199,Sun Sep 18 2016 20:30:00 GMT+0000 (UTC),309,0,8,18,34
16329,Tue Sep 20 2016 17:00:00 GMT+0000 (UTC),342,2,8,20,34
16330,Tue Sep 20 2016 18:05:00 GMT+0000 (UTC),333,2,8,20,34
16331,Tue Sep 20 2016 19:00:00 GMT+0000 (UTC),322,2,8,20,34
16332,Tue Sep 20 2016 20:00:00 GMT+0000 (UTC),308,2,8,20,34
14580,Mon Sep 19 2016 10:30:00 GMT+0000 (UTC),123,1,8,19,34
14581,Tue Sep 20 2016 00:00:00 GMT+0000 (UTC),103,2,8,20,34
16328,Tue Sep 20 2016 16:35:00 GMT+0000 (UTC),342,2,8,20,34
14582,Tue Sep 20 2016 03:00:00 GMT+0000 (UTC),315,2,8,20,34
475,Mon Sep 19 2016 16:30:00 GMT+0000 (UTC),303,1,8,19,34
474,Mon Sep 19 2016 15:30:00 GMT+0000 (UTC),324,1,8,19,34
4447,Tue Sep 20 2016 23:00:00 GMT+0000 (UTC),207,2,8,20,34
4446,Tue Sep 20 2016 18:35:00 GMT+0000 (UTC),103,2,8,20,34
4445,Tue Sep 20 2016 14:00:00 GMT+0000 (UTC),210,2,8,20,34
4444,Tue Sep 20 2016 08:00:00 GMT+0000 (UTC),124,2,8,20,34
476,Tue Sep 20 2016 02:30:00 GMT+0000 (UTC),315,2,8,20,34
16327,Tue Sep 20 2016 06:30:00 GMT+0000 (UTC),190,2,8,20,34
16326,Mon Sep 19 2016 20:30:00 GMT+0000 (UTC),293,1,8,19,34
16325,Mon Sep 19 2016 13:30:00 GMT+0000 (UTC),305,1,8,19,34
16310,Wed Sep 14 2016 05:30:00 GMT+0000 (UTC),94,3,8,14,34
16311,Wed Sep 14 2016 14:55:00 GMT+0000 (UTC),153,3,8,14,34
13638,Mon Sep 19 2016 19:05:00 GMT+0000 (UTC),301,1,8,19,34
16313,Thu Sep 15 2016 09:30:00 GMT+0000 (UTC),150,4,8,15,34
16314,Thu Sep 15 2016 13:00:00 GMT+0000 (UTC),227,4,8,15,34
16315,Thu Sep 15 2016 17:00:00 GMT+0000 (UTC),217,4,8,15,34
16316,Thu Sep 15 2016 20:00:00 GMT+0000 (UTC),113,4,8,15,34
16317,Fri Sep 16 2016 01:35:00 GMT+0000 (UTC),217,5,8,16,34
16318,Fri Sep 16 2016 03:30:00 GMT+0000 (UTC),127,5,8,16,34
16319,Fri Sep 16 2016 18:30:00 GMT+0000 (UTC),343,5,8,16,34
16320,Sat Sep 17 2016 14:00:00 GMT+0000 (UTC),203,6,8,17,34
16321,Sat Sep 17 2016 20:00:00 GMT+0000 (UTC),306,6,8,17,34
16322,Sat Sep 17 2016 21:30:00 GMT+0000 (UTC),263,6,8,17,34
16323,Sun Sep 18 2016 01:30:00 GMT+0000 (UTC),280,0,8,18,34
16324,Mon Sep 19 2016 09:30:00 GMT+0000 (UTC),156,1,8,19,34
14429,Mon Sep 19 2016 06:00:00 GMT+0000 (UTC),137,1,8,19,34
4443,Mon Sep 19 2016 22:30:00 GMT+0000 (UTC),130,1,8,19,34
5052,Tue Sep 20 2016 22:30:00 GMT+0000 (UTC),207,2,8,20,34
8651,Fri Sep 16 2016 13:35:00 GMT+0000 (UTC),133,5,8,16,34
7323,Sun Sep 18 2016 23:30:00 GMT+0000 (UTC),52,0,8,18,34
7322,Sun Sep 18 2016 21:05:00 GMT+0000 (UTC),130,0,8,18,34
7321,Sun Sep 18 2016 04:30:00 GMT+0000 (UTC),73,0,8,18,34
7320,Sun Sep 18 2016 00:30:00 GMT+0000 (UTC),115,0,8,18,34
7319,Sat Sep 17 2016 04:00:00 GMT+0000 (UTC),250,6,8,17,34
7318,Sat Sep 17 2016 02:30:00 GMT+0000 (UTC),308,6,8,17,34
844,Mon Sep 19 2016 21:30:00 GMT+0000 (UTC),200,1,8,19,34
7317,Fri Sep 16 2016 22:30:00 GMT+0000 (UTC),133,5,8,16,34
7315,Fri Sep 16 2016 14:00:00 GMT+0000 (UTC),139,5,8,16,34
7314,Fri Sep 16 2016 07:30:00 GMT+0000 (UTC),121,5,8,16,34
7313,Thu Sep 15 2016 17:30:00 GMT+0000 (UTC),260,4,8,15,34
7312,Thu Sep 15 2016 09:00:00 GMT+0000 (UTC),120,4,8,15,34
7311,Thu Sep 15 2016 08:35:00 GMT+0000 (UTC),120,4,8,15,34
7310,Thu Sep 15 2016 00:30:00 GMT+0000 (UTC),118,4,8,15,34
7316,Fri Sep 16 2016 20:30:00 GMT+0000 (UTC),277,5,8,16,34
7309,Wed Sep 14 2016 18:30:00 GMT+0000 (UTC),163,3,8,14,34
843,Mon Sep 19 2016 05:30:00 GMT+0000 (UTC),137,1,8,19,34
841,Sun Sep 18 2016 14:30:00 GMT+0000 (UTC),183,0,8,18,34
827,Wed Sep 14 2016 00:30:00 GMT+0000 (UTC),40,3,8,14,34
828,Wed Sep 14 2016 14:30:00 GMT+0000 (UTC),153,3,8,14,34
829,Wed Sep 14 2016 16:30:00 GMT+0000 (UTC),304,3,8,14,34
830,Wed Sep 14 2016 22:05:00 GMT+0000 (UTC),133,3,8,14,34
831,Thu Sep 15 2016 10:00:00 GMT+0000 (UTC),150,4,8,15,34
832,Thu Sep 15 2016 16:30:00 GMT+0000 (UTC),217,4,8,15,34
842,Mon Sep 19 2016 03:00:00 GMT+0000 (UTC),293,1,8,19,34
833,Thu Sep 15 2016 19:30:00 GMT+0000 (UTC),113,4,8,15,34
835,Fri Sep 16 2016 06:30:00 GMT+0000 (UTC),101,5,8,16,34
836,Fri Sep 16 2016 16:30:00 GMT+0000 (UTC),137,5,8,16,34
837,Sat Sep 17 2016 11:00:00 GMT+0000 (UTC),143,6,8,17,34
838,Sat Sep 17 2016 15:30:00 GMT+0000 (UTC),237,6,8,17,34
839,Sat Sep 17 2016 17:30:00 GMT+0000 (UTC),331,6,8,17,34
840,Sun Sep 18 2016 02:30:00 GMT+0000 (UTC),317,0,8,18,34
834,Thu Sep 15 2016 22:30:00 GMT+0000 (UTC),98,4,8,15,34
7308,Wed Sep 14 2016 16:00:00 GMT+0000 (UTC),267,3,8,14,34
7307,Wed Sep 14 2016 02:30:00 GMT+0000 (UTC),79,3,8,14,34
7306,Wed Sep 14 2016 01:00:00 GMT+0000 (UTC),41,3,8,14,34
13175,Sun Sep 18 2016 07:30:00 GMT+0000 (UTC),109,0,8,18,34
13176,Sun Sep 18 2016 13:05:00 GMT+0000 (UTC),305,0,8,18,34
13177,Mon Sep 19 2016 00:30:00 GMT+0000 (UTC),50,1,8,19,34
8662,Mon Sep 19 2016 02:00:00 GMT+0000 (UTC),124,1,8,19,34
8661,Mon Sep 19 2016 00:05:00 GMT+0000 (UTC),52,1,8,19,34
8660,Sun Sep 18 2016 14:00:00 GMT+0000 (UTC),187,0,8,18,34
13174,Sat Sep 17 2016 22:30:00 GMT+0000 (UTC),197,6,8,17,34
8659,Sun Sep 18 2016 11:00:00 GMT+0000 (UTC),143,0,8,18,34
8657,Sat Sep 17 2016 23:00:00 GMT+0000 (UTC),197,6,8,17,34
8656,Sat Sep 17 2016 21:00:00 GMT+0000 (UTC),336,6,8,17,34
8655,Sat Sep 17 2016 19:30:00 GMT+0000 (UTC),306,6,8,17,34
8654,Sat Sep 17 2016 10:00:00 GMT+0000 (UTC),180,6,8,17,34
