,Time,AQI
,Wed Jun 29 2016 12:55:00 GMT+0000 (UTC),105
,Wed Jun 29 2016 22:25:00 GMT+0000 (UTC),72
,Thu Jun 30 2016 16:30:00 GMT+0000 (UTC),149
,Thu Jun 30 2016 21:55:00 GMT+0000 (UTC),35
,Thu Jun 30 2016 23:55:00 GMT+0000 (UTC),78
,Fri Jul 01 2016 14:25:00 GMT+0000 (UTC),101
,Fri Jul 01 2016 16:25:00 GMT+0000 (UTC),79
,Sat Jul 02 2016 16:25:00 GMT+0000 (UTC),104
,Sun Jul 03 2016 07:30:00 GMT+0000 (UTC),75
,Sun Jul 03 2016 16:25:00 GMT+0000 (UTC),150
,Mon Jul 04 2016 11:55:00 GMT+0000 (UTC),200
,Tue Jul 05 2016 06:55:00 GMT+0000 (UTC),82
,Tue Jul 05 2016 21:00:00 GMT+0000 (UTC),297
,Wed Jul 06 2016 18:25:00 GMT+0000 (UTC),133
,Thu Jul 07 2016 06:30:00 GMT+0000 (UTC),57
,Thu Jul 07 2016 17:30:00 GMT+0000 (UTC),170
,Fri Jul 08 2016 01:00:00 GMT+0000 (UTC),98
,Mon Jul 11 2016 00:30:00 GMT+0000 (UTC),109
,Tue Jul 12 2016 13:00:00 GMT+0000 (UTC),54
,Tue Jul 12 2016 13:30:00 GMT+0000 (UTC),47
,Wed Jul 13 2016 01:50:00 GMT+0000 (UTC),219
,Wed Jul 13 2016 03:25:00 GMT+0000 (UTC),59
,Wed Jul 20 2016 12:20:00 GMT+0000 (UTC),120
,Tue Jul 26 2016 07:25:00 GMT+0000 (UTC),213
,Wed Jul 27 2016 08:50:00 GMT+0000 (UTC),45
,Thu Jul 28 2016 09:05:00 GMT+0000 (UTC),85
,Thu Jul 28 2016 23:00:00 GMT+0000 (UTC),353
,Fri Jul 29 2016 09:45:00 GMT+0000 (UTC),184
,Fri Jul 29 2016 10:30:00 GMT+0000 (UTC),45
,Fri Jul 29 2016 14:55:00 GMT+0000 (UTC),111
,Sat Jul 30 2016 00:20:00 GMT+0000 (UTC),27
,Sun Jul 31 2016 10:00:00 GMT+0000 (UTC),127
,Sun Jul 31 2016 11:30:00 GMT+0000 (UTC),74
,Sun Jul 31 2016 12:10:00 GMT+0000 (UTC),74
,Sun Jul 31 2016 12:40:00 GMT+0000 (UTC),74
,Sun Jul 31 2016 17:10:00 GMT+0000 (UTC),91
,Mon Aug 01 2016 00:00:00 GMT+0000 (UTC),36
,Mon Aug 01 2016 05:40:00 GMT+0000 (UTC),75
,Mon Aug 01 2016 12:40:00 GMT+0000 (UTC),65
,Mon Aug 01 2016 14:00:00 GMT+0000 (UTC),91
,Mon Aug 01 2016 17:00:00 GMT+0000 (UTC),85
,Tue Aug 02 2016 03:40:00 GMT+0000 (UTC),123
,Tue Aug 02 2016 09:40:00 GMT+0000 (UTC),62
,Tue Aug 02 2016 12:10:00 GMT+0000 (UTC),75
,Tue Aug 02 2016 12:40:00 GMT+0000 (UTC),75
,Tue Aug 02 2016 21:10:00 GMT+0000 (UTC),101
,Wed Aug 03 2016 04:10:00 GMT+0000 (UTC),63
,Wed Aug 03 2016 16:40:00 GMT+0000 (UTC),159
,Wed Aug 03 2016 17:10:00 GMT+0000 (UTC),159
,Wed Aug 03 2016 21:10:00 GMT+0000 (UTC),138
,Thu Aug 04 2016 00:40:00 GMT+0000 (UTC),67
,Thu Aug 04 2016 16:10:00 GMT+0000 (UTC),76
,Thu Aug 04 2016 19:10:00 GMT+0000 (UTC),123
,Thu Aug 04 2016 21:10:00 GMT+0000 (UTC),97
,Sat Aug 06 2016 13:40:00 GMT+0000 (UTC),168
,Sun Aug 07 2016 05:10:00 GMT+0000 (UTC),91
,Sun Aug 07 2016 07:00:00 GMT+0000 (UTC),62
,Sun Aug 07 2016 13:10:00 GMT+0000 (UTC),62
,Sun Aug 07 2016 14:00:00 GMT+0000 (UTC),88
,Mon Aug 08 2016 13:10:00 GMT+0000 (UTC),83
,Tue Aug 09 2016 04:00:00 GMT+0000 (UTC),80
,Tue Aug 09 2016 13:40:00 GMT+0000 (UTC),85
,Wed Aug 10 2016 11:50:00 GMT+0000 (UTC),76
,Wed Aug 10 2016 17:35:00 GMT+0000 (UTC),111
,Thu Aug 11 2016 00:05:00 GMT+0000 (UTC),57
,Thu Aug 11 2016 09:25:00 GMT+0000 (UTC),70
,Thu Aug 11 2016 23:25:00 GMT+0000 (UTC),50
,Sat Aug 13 2016 00:15:00 GMT+0000 (UTC),130
,Sat Aug 13 2016 01:15:00 GMT+0000 (UTC),130
,Sat Aug 13 2016 05:15:00 GMT+0000 (UTC),143
,Sat Aug 13 2016 06:45:00 GMT+0000 (UTC),80
,Sat Aug 13 2016 17:45:00 GMT+0000 (UTC),199
,Sat Aug 13 2016 19:45:00 GMT+0000 (UTC),115
,Sun Aug 14 2016 12:15:00 GMT+0000 (UTC),75
,Mon Aug 15 2016 03:15:00 GMT+0000 (UTC),127
,Mon Aug 15 2016 15:45:00 GMT+0000 (UTC),115
,Mon Aug 15 2016 16:15:00 GMT+0000 (UTC),115
,Tue Aug 16 2016 03:05:00 GMT+0000 (UTC),130
,Wed Aug 17 2016 10:05:00 GMT+0000 (UTC),267
,Wed Aug 17 2016 13:00:00 GMT+0000 (UTC),306
,Wed Aug 17 2016 19:00:00 GMT+0000 (UTC),193
,Thu Aug 18 2016 11:35:00 GMT+0000 (UTC),93
,Fri Aug 19 2016 04:25:00 GMT+0000 (UTC),75
,Fri Aug 19 2016 13:35:00 GMT+0000 (UTC),147
,Fri Aug 19 2016 14:30:00 GMT+0000 (UTC),143
,Sat Aug 20 2016 17:35:00 GMT+0000 (UTC),104
,Sat Aug 20 2016 19:35:00 GMT+0000 (UTC),70
,Sun Aug 21 2016 00:05:00 GMT+0000 (UTC),45
,Sun Aug 21 2016 10:35:00 GMT+0000 (UTC),64
,Sun Aug 21 2016 20:35:00 GMT+0000 (UTC),103
,Mon Aug 22 2016 21:05:00 GMT+0000 (UTC),143
,Mon Aug 29 2016 07:00:00 GMT+0000 (UTC),89
,Tue Aug 30 2016 21:05:00 GMT+0000 (UTC),83
,Wed Aug 31 2016 15:35:00 GMT+0000 (UTC),49
,Wed Aug 31 2016 18:35:00 GMT+0000 (UTC),62
,Thu Sep 01 2016 00:05:00 GMT+0000 (UTC),46
,Thu Sep 01 2016 12:05:00 GMT+0000 (UTC),50
,Thu Sep 01 2016 16:05:00 GMT+0000 (UTC),65
,Thu Sep 01 2016 17:05:00 GMT+0000 (UTC),70
,Thu Sep 01 2016 19:05:00 GMT+0000 (UTC),80
,Thu Sep 01 2016 23:05:00 GMT+0000 (UTC),67
,Fri Sep 02 2016 03:35:00 GMT+0000 (UTC),123
,Fri Sep 02 2016 12:05:00 GMT+0000 (UTC),104
,Fri Sep 02 2016 21:35:00 GMT+0000 (UTC),70
,Sat Sep 03 2016 00:35:00 GMT+0000 (UTC),46
,Sat Sep 03 2016 04:35:00 GMT+0000 (UTC),107
,Sat Sep 03 2016 18:05:00 GMT+0000 (UTC),177
,Sat Sep 03 2016 19:05:00 GMT+0000 (UTC),156
,Sun Sep 04 2016 00:35:00 GMT+0000 (UTC),81
,Sun Sep 04 2016 07:35:00 GMT+0000 (UTC),90
,Sun Sep 04 2016 12:35:00 GMT+0000 (UTC),177
,Sun Sep 04 2016 13:35:00 GMT+0000 (UTC),123
,Mon Sep 05 2016 01:05:00 GMT+0000 (UTC),81
,Mon Sep 05 2016 05:35:00 GMT+0000 (UTC),153
,Tue Sep 06 2016 22:05:00 GMT+0000 (UTC),90
,Tue Sep 06 2016 22:35:00 GMT+0000 (UTC),86
,Wed Sep 07 2016 09:35:00 GMT+0000 (UTC),145
,Wed Sep 07 2016 13:35:00 GMT+0000 (UTC),160
,Fri Sep 09 2016 06:35:00 GMT+0000 (UTC),171
,Fri Sep 09 2016 14:05:00 GMT+0000 (UTC),133
,Sat Sep 10 2016 00:05:00 GMT+0000 (UTC),60
,Sat Sep 10 2016 23:35:00 GMT+0000 (UTC),60
,Sun Sep 11 2016 06:35:00 GMT+0000 (UTC),94
,Sun Sep 11 2016 10:35:00 GMT+0000 (UTC),78
,Sun Sep 11 2016 15:05:00 GMT+0000 (UTC),115
,Sun Sep 11 2016 23:35:00 GMT+0000 (UTC),55
,Mon Sep 12 2016 00:05:00 GMT+0000 (UTC),55
,Mon Sep 12 2016 04:05:00 GMT+0000 (UTC),153
,Mon Sep 12 2016 08:05:00 GMT+0000 (UTC),85
,Tue Sep 13 2016 08:35:00 GMT+0000 (UTC),62
,Tue Sep 13 2016 17:30:00 GMT+0000 (UTC),124
,Tue Sep 13 2016 20:00:00 GMT+0000 (UTC),62
,Wed Sep 14 2016 01:00:00 GMT+0000 (UTC),41
,Wed Sep 14 2016 02:30:00 GMT+0000 (UTC),79
,Wed Sep 14 2016 16:00:00 GMT+0000 (UTC),267
,Wed Sep 14 2016 18:30:00 GMT+0000 (UTC),163
,Thu Sep 15 2016 00:30:00 GMT+0000 (UTC),118
,Thu Sep 15 2016 08:35:00 GMT+0000 (UTC),120
,Thu Sep 15 2016 09:00:00 GMT+0000 (UTC),120
,Thu Sep 15 2016 17:30:00 GMT+0000 (UTC),260
,Fri Sep 16 2016 07:30:00 GMT+0000 (UTC),121
,Fri Sep 16 2016 14:00:00 GMT+0000 (UTC),139
,Fri Sep 16 2016 20:30:00 GMT+0000 (UTC),277
,Fri Sep 16 2016 22:30:00 GMT+0000 (UTC),133
,Sat Sep 17 2016 02:30:00 GMT+0000 (UTC),308
,Sat Sep 17 2016 04:00:00 GMT+0000 (UTC),250
,Sun Sep 18 2016 00:30:00 GMT+0000 (UTC),115
,Sun Sep 18 2016 04:30:00 GMT+0000 (UTC),73
,Sun Sep 18 2016 21:05:00 GMT+0000 (UTC),130
,Sun Sep 18 2016 23:30:00 GMT+0000 (UTC),52
,Mon Oct 03 2016 04:00:00 GMT+0000 (UTC),183
,Sat Oct 29 2016 05:20:00 GMT+0000 (UTC),384
,Thu Nov 10 2016 20:30:00 GMT+0000 (UTC),500
,Thu Sep 29 2016 17:10:00 GMT+0000 (UTC),180
,Sat Dec 24 2016 16:50:00 GMT+0000 (UTC),373
,Sat Oct 29 2016 18:30:00 GMT+0000 (UTC),500
,Thu Oct 20 2016 00:30:00 GMT+0000 (UTC),463
,Thu Nov 10 2016 20:00:00 GMT+0000 (UTC),500
,Sun Oct 02 2016 16:00:00 GMT+0000 (UTC),98
,Sun Nov 27 2016 08:50:00 GMT+0000 (UTC),332
,Tue Nov 08 2016 22:00:00 GMT+0000 (UTC),500
,Tue Nov 15 2016 12:00:00 GMT+0000 (UTC),370
,Thu Nov 17 2016 10:10:00 GMT+0000 (UTC),566
,Fri Nov 18 2016 16:45:00 GMT+0000 (UTC),366
,Fri Nov 18 2016 17:10:00 GMT+0000 (UTC),366
,Fri Nov 18 2016 21:45:00 GMT+0000 (UTC),544
,Sat Nov 19 2016 06:45:00 GMT+0000 (UTC),399
,Sun Nov 20 2016 23:15:00 GMT+0000 (UTC),355
,Mon Nov 21 2016 14:40:00 GMT+0000 (UTC),804
,Mon Nov 21 2016 16:40:00 GMT+0000 (UTC),671
,Tue Nov 22 2016 12:15:00 GMT+0000 (UTC),318
,Thu Nov 24 2016 12:25:00 GMT+0000 (UTC),426
,Thu Nov 24 2016 15:25:00 GMT+0000 (UTC),430
,Thu Nov 24 2016 21:25:00 GMT+0000 (UTC),344
,Fri Nov 25 2016 17:50:00 GMT+0000 (UTC),257
,Fri Nov 25 2016 22:55:00 GMT+0000 (UTC),233
,Sun Nov 27 2016 21:55:00 GMT+0000 (UTC),329
,Mon Nov 28 2016 11:55:00 GMT+0000 (UTC),240
,Tue Nov 29 2016 08:15:00 GMT+0000 (UTC),232
,Wed Nov 30 2016 02:25:00 GMT+0000 (UTC),426
,Thu Dec 01 2016 16:55:00 GMT+0000 (UTC),665
,Fri Dec 02 2016 22:20:00 GMT+0000 (UTC),221
,Sat Dec 03 2016 04:50:00 GMT+0000 (UTC),348
,Sat Dec 03 2016 05:25:00 GMT+0000 (UTC),348
,Sat Dec 03 2016 20:25:00 GMT+0000 (UTC),418
,Sun Dec 04 2016 00:25:00 GMT+0000 (UTC),327
,Mon Dec 05 2016 14:25:00 GMT+0000 (UTC),470
,Tue Dec 06 2016 13:55:00 GMT+0000 (UTC),533
,Wed Dec 07 2016 02:55:00 GMT+0000 (UTC),399
,Wed Dec 07 2016 14:25:00 GMT+0000 (UTC),853
,Thu Dec 08 2016 09:25:00 GMT+0000 (UTC),489
,Thu Dec 08 2016 21:55:00 GMT+0000 (UTC),354
,Thu Dec 08 2016 23:55:00 GMT+0000 (UTC),346
,Fri Dec 09 2016 06:55:00 GMT+0000 (UTC),501
,Fri Dec 09 2016 08:25:00 GMT+0000 (UTC),389
,Fri Dec 09 2016 10:35:00 GMT+0000 (UTC),334
,Fri Dec 09 2016 18:55:00 GMT+0000 (UTC),414
,Fri Dec 09 2016 19:55:00 GMT+0000 (UTC),378
,Sat Dec 10 2016 09:55:00 GMT+0000 (UTC),341
,Mon Oct 03 2016 17:00:00 GMT+0000 (UTC),147
,Mon Oct 17 2016 06:00:00 GMT+0000 (UTC),187
,Tue Dec 06 2016 09:20:00 GMT+0000 (UTC),500
,Wed Oct 05 2016 06:00:00 GMT+0000 (UTC),120
,Wed Oct 26 2016 09:30:00 GMT+0000 (UTC),326
,Thu Dec 15 2016 07:50:00 GMT+0000 (UTC),359
,Tue Dec 13 2016 08:20:00 GMT+0000 (UTC),387
,Wed Oct 05 2016 12:30:00 GMT+0000 (UTC),128
,Mon Feb 15 2016 07:40:00 GMT+0000 (UTC),215
,Mon Feb 15 2016 09:45:00 GMT+0000 (UTC),300
,Mon Feb 15 2016 10:40:00 GMT+0000 (UTC),293
,Mon Feb 15 2016 12:25:00 GMT+0000 (UTC),197
,Mon Feb 15 2016 23:00:00 GMT+0000 (UTC),313
,Tue Feb 16 2016 01:25:00 GMT+0000 (UTC),260
,Tue Feb 16 2016 04:20:00 GMT+0000 (UTC),369
,Tue Feb 16 2016 12:00:00 GMT+0000 (UTC),179
,Tue Feb 16 2016 14:05:00 GMT+0000 (UTC),196
,Tue Feb 16 2016 17:45:00 GMT+0000 (UTC),339
,Tue Feb 16 2016 18:25:00 GMT+0000 (UTC),344
,Tue Feb 16 2016 19:40:00 GMT+0000 (UTC),314
,Wed Feb 17 2016 03:00:00 GMT+0000 (UTC),322
,Wed Feb 17 2016 03:25:00 GMT+0000 (UTC),336
,Wed Feb 17 2016 05:25:00 GMT+0000 (UTC),329
,Wed Feb 17 2016 12:45:00 GMT+0000 (UTC),336
,Wed Feb 17 2016 22:35:00 GMT+0000 (UTC),240
,Thu Feb 18 2016 12:45:00 GMT+0000 (UTC),325
,Thu Feb 18 2016 21:40:00 GMT+0000 (UTC),280
,Thu Feb 18 2016 22:40:00 GMT+0000 (UTC),308
,Fri Feb 19 2016 03:00:00 GMT+0000 (UTC),408
,Fri Feb 19 2016 10:25:00 GMT+0000 (UTC),260
,Fri Feb 19 2016 11:00:00 GMT+0000 (UTC),260
,Fri Feb 19 2016 13:25:00 GMT+0000 (UTC),329
,Fri Feb 19 2016 20:40:00 GMT+0000 (UTC),356
,Fri Feb 19 2016 21:00:00 GMT+0000 (UTC),356
,Sat Feb 20 2016 02:25:00 GMT+0000 (UTC),335
,Sat Feb 20 2016 05:20:00 GMT+0000 (UTC),200
,Sat Feb 20 2016 07:00:00 GMT+0000 (UTC),135
,Sat Feb 20 2016 09:00:00 GMT+0000 (UTC),148
,Sat Feb 20 2016 10:45:00 GMT+0000 (UTC),143
,Sat Feb 20 2016 16:20:00 GMT+0000 (UTC),170
,Sat Feb 20 2016 19:45:00 GMT+0000 (UTC),157
,Sat Feb 20 2016 20:25:00 GMT+0000 (UTC),110
,Sat Feb 20 2016 23:05:00 GMT+0000 (UTC),107
,Sat Feb 20 2016 23:20:00 GMT+0000 (UTC),107
,Sun Feb 21 2016 04:00:00 GMT+0000 (UTC),150
,Sun Feb 21 2016 05:25:00 GMT+0000 (UTC),111
,Sun Feb 21 2016 06:20:00 GMT+0000 (UTC),111
,Sun Feb 21 2016 07:40:00 GMT+0000 (UTC),139
,Sun Feb 21 2016 13:00:00 GMT+0000 (UTC),152
,Sun Feb 21 2016 19:35:00 GMT+0000 (UTC),180
,Sun Feb 21 2016 23:15:00 GMT+0000 (UTC),167
,Mon Feb 22 2016 01:20:00 GMT+0000 (UTC),140
,Mon Feb 22 2016 01:35:00 GMT+0000 (UTC),177
,Mon Feb 22 2016 10:55:00 GMT+0000 (UTC),233
,Mon Feb 22 2016 13:35:00 GMT+0000 (UTC),175
,Mon Feb 22 2016 17:00:00 GMT+0000 (UTC),293
,Tue Feb 23 2016 17:35:00 GMT+0000 (UTC),563
,Wed Feb 24 2016 00:55:00 GMT+0000 (UTC),240
,Wed Feb 24 2016 10:55:00 GMT+0000 (UTC),352
,Wed Feb 24 2016 22:55:00 GMT+0000 (UTC),313
,Thu Feb 25 2016 00:20:00 GMT+0000 (UTC),313
,Thu Feb 25 2016 01:40:00 GMT+0000 (UTC),307
,Thu Feb 25 2016 03:20:00 GMT+0000 (UTC),313
,Thu Feb 25 2016 09:15:00 GMT+0000 (UTC),278
,Thu Feb 25 2016 11:40:00 GMT+0000 (UTC),241
,Thu Feb 25 2016 23:35:00 GMT+0000 (UTC),315
,Fri Feb 26 2016 03:15:00 GMT+0000 (UTC),550
,Fri Feb 26 2016 07:55:00 GMT+0000 (UTC),220
,Fri Feb 26 2016 15:20:00 GMT+0000 (UTC),699
,Fri Feb 26 2016 20:20:00 GMT+0000 (UTC),425
,Sat Feb 27 2016 01:55:00 GMT+0000 (UTC),325
,Sat Feb 27 2016 09:20:00 GMT+0000 (UTC),311
,Sat Feb 27 2016 09:55:00 GMT+0000 (UTC),303
,Sat Feb 27 2016 12:35:00 GMT+0000 (UTC),177
,Sat Feb 27 2016 21:55:00 GMT+0000 (UTC),370
,Sat Feb 27 2016 23:35:00 GMT+0000 (UTC),370
,Sun Feb 28 2016 01:20:00 GMT+0000 (UTC),370
,Sun Feb 28 2016 08:40:00 GMT+0000 (UTC),301
,Sun Feb 28 2016 10:45:00 GMT+0000 (UTC),228
,Sun Feb 28 2016 11:20:00 GMT+0000 (UTC),227
,Sun Feb 28 2016 12:40:00 GMT+0000 (UTC),263
,Sun Feb 28 2016 13:00:00 GMT+0000 (UTC),263
,Sun Feb 28 2016 15:40:00 GMT+0000 (UTC),468
,Sun Feb 28 2016 17:25:00 GMT+0000 (UTC),468
,Sun Feb 28 2016 19:25:00 GMT+0000 (UTC),365
,Mon Feb 29 2016 05:10:00 GMT+0000 (UTC),365
,Mon Feb 29 2016 05:15:00 GMT+0000 (UTC),273
,Mon Feb 29 2016 09:05:00 GMT+0000 (UTC),302
,Tue Mar 01 2016 04:40:00 GMT+0000 (UTC),363
,Tue Mar 01 2016 06:40:00 GMT+0000 (UTC),302
,Tue Mar 01 2016 12:00:00 GMT+0000 (UTC),344
,Tue Mar 01 2016 14:40:00 GMT+0000 (UTC),391
,Tue Mar 01 2016 16:20:00 GMT+0000 (UTC),426
,Tue Mar 01 2016 17:40:00 GMT+0000 (UTC),426
,Tue Mar 01 2016 20:20:00 GMT+0000 (UTC),406
,Wed Mar 02 2016 04:20:00 GMT+0000 (UTC),432
,Wed Mar 02 2016 05:40:00 GMT+0000 (UTC),318
,Wed Mar 02 2016 11:00:00 GMT+0000 (UTC),325
,Wed Mar 02 2016 11:40:00 GMT+0000 (UTC),304
,Wed Mar 02 2016 12:40:00 GMT+0000 (UTC),309
,Wed Mar 02 2016 22:00:00 GMT+0000 (UTC),326
,Wed Mar 02 2016 23:25:00 GMT+0000 (UTC),326
,Thu Mar 03 2016 00:05:00 GMT+0000 (UTC),326
,Thu Mar 03 2016 03:25:00 GMT+0000 (UTC),326
,Thu Mar 03 2016 03:40:00 GMT+0000 (UTC),326
,Thu Mar 03 2016 06:40:00 GMT+0000 (UTC),319
,Thu Mar 03 2016 08:40:00 GMT+0000 (UTC),327
,Thu Mar 03 2016 09:40:00 GMT+0000 (UTC),320
,Thu Mar 03 2016 11:20:00 GMT+0000 (UTC),296
,Thu Mar 03 2016 19:00:00 GMT+0000 (UTC),325
,Thu Mar 03 2016 20:00:00 GMT+0000 (UTC),342
,Thu Mar 03 2016 20:25:00 GMT+0000 (UTC),333
,Thu Mar 03 2016 23:05:00 GMT+0000 (UTC),508
,Fri Mar 04 2016 00:25:00 GMT+0000 (UTC),316
,Fri Mar 04 2016 01:20:00 GMT+0000 (UTC),316
,Fri Mar 04 2016 10:20:00 GMT+0000 (UTC),301
,Sat Mar 05 2016 01:20:00 GMT+0000 (UTC),305
,Sat Mar 05 2016 02:00:00 GMT+0000 (UTC),81
,Sat Mar 05 2016 04:00:00 GMT+0000 (UTC),142
,Sat Mar 05 2016 05:25:00 GMT+0000 (UTC),171
,Sat Mar 05 2016 09:45:00 GMT+0000 (UTC),179
,Sat Mar 05 2016 10:25:00 GMT+0000 (UTC),232
,Sat Mar 05 2016 11:40:00 GMT+0000 (UTC),232
,Sat Mar 05 2016 18:00:00 GMT+0000 (UTC),103
,Sat Mar 05 2016 18:45:00 GMT+0000 (UTC),88
,Sat Mar 05 2016 20:25:00 GMT+0000 (UTC),80
,Sat Mar 05 2016 23:05:00 GMT+0000 (UTC),67
,Sun Mar 06 2016 00:45:00 GMT+0000 (UTC),67
,Sun Mar 06 2016 01:20:00 GMT+0000 (UTC),68
,Sun Mar 06 2016 11:40:00 GMT+0000 (UTC),128
,Sun Mar 06 2016 12:20:00 GMT+0000 (UTC),124
,Sun Mar 06 2016 16:05:00 GMT+0000 (UTC),98
,Sun Mar 06 2016 17:15:00 GMT+0000 (UTC),103
,Sun Mar 06 2016 17:40:00 GMT+0000 (UTC),111
,Mon Mar 07 2016 06:00:00 GMT+0000 (UTC),603
,Mon Mar 07 2016 12:40:00 GMT+0000 (UTC),135
,Tue Mar 08 2016 07:00:00 GMT+0000 (UTC),224
,Wed Mar 09 2016 02:20:00 GMT+0000 (UTC),440
,Wed Mar 09 2016 11:10:00 GMT+0000 (UTC),170
,Wed Mar 09 2016 15:20:00 GMT+0000 (UTC),158
,Wed Mar 09 2016 15:40:00 GMT+0000 (UTC),322
,Wed Mar 09 2016 18:20:00 GMT+0000 (UTC),325
,Wed Mar 09 2016 23:00:00 GMT+0000 (UTC),365
,Thu Mar 10 2016 03:45:00 GMT+0000 (UTC),574
,Thu Mar 10 2016 06:20:00 GMT+0000 (UTC),283
,Thu Mar 10 2016 07:20:00 GMT+0000 (UTC),300
,Thu Mar 10 2016 13:20:00 GMT+0000 (UTC),156
,Thu Mar 10 2016 14:20:00 GMT+0000 (UTC),156
,Thu Mar 10 2016 20:20:00 GMT+0000 (UTC),365
,Thu Mar 10 2016 20:40:00 GMT+0000 (UTC),344
,Fri Mar 11 2016 00:00:00 GMT+0000 (UTC),337
,Fri Mar 11 2016 03:25:00 GMT+0000 (UTC),351
,Fri Mar 11 2016 04:55:00 GMT+0000 (UTC),311
,Fri Mar 11 2016 09:50:00 GMT+0000 (UTC),308
,Fri Mar 11 2016 12:15:00 GMT+0000 (UTC),290
,Fri Mar 11 2016 12:55:00 GMT+0000 (UTC),290
,Fri Mar 11 2016 13:30:00 GMT+0000 (UTC),290
,Fri Mar 11 2016 13:50:00 GMT+0000 (UTC),290
,Fri Mar 11 2016 16:10:00 GMT+0000 (UTC),170
,Fri Mar 11 2016 22:30:00 GMT+0000 (UTC),75
,Fri Mar 11 2016 23:30:00 GMT+0000 (UTC),93
,Fri Mar 11 2016 23:50:00 GMT+0000 (UTC),93
,Sat Mar 12 2016 07:50:00 GMT+0000 (UTC),93
,Sat Mar 12 2016 08:50:00 GMT+0000 (UTC),113
,Sat Mar 12 2016 08:55:00 GMT+0000 (UTC),113
,Sat Mar 12 2016 11:10:00 GMT+0000 (UTC),103
,Sun Mar 13 2016 00:50:00 GMT+0000 (UTC),88
,Sun Mar 13 2016 02:50:00 GMT+0000 (UTC),84
,Sun Mar 13 2016 03:10:00 GMT+0000 (UTC),84
,Sun Mar 13 2016 05:10:00 GMT+0000 (UTC),71
,Sun Mar 13 2016 10:10:00 GMT+0000 (UTC),177
,Sun Mar 13 2016 13:10:00 GMT+0000 (UTC),105
,Sun Mar 13 2016 13:30:00 GMT+0000 (UTC),117
,Sun Mar 13 2016 14:10:00 GMT+0000 (UTC),126
,Mon Mar 14 2016 11:55:00 GMT+0000 (UTC),143
,Mon Mar 14 2016 12:30:00 GMT+0000 (UTC),153
,Mon Mar 14 2016 15:10:00 GMT+0000 (UTC),162
,Mon Mar 14 2016 15:30:00 GMT+0000 (UTC),301
,Mon Mar 14 2016 16:35:00 GMT+0000 (UTC),304
,Mon Mar 14 2016 18:30:00 GMT+0000 (UTC),313
,Mon Mar 14 2016 21:10:00 GMT+0000 (UTC),308
,Mon Mar 14 2016 21:55:00 GMT+0000 (UTC),257
,Tue Mar 15 2016 08:30:00 GMT+0000 (UTC),303
,Wed Mar 16 2016 07:10:00 GMT+0000 (UTC),183
,Wed Mar 16 2016 15:15:00 GMT+0000 (UTC),223
,Wed Mar 16 2016 15:30:00 GMT+0000 (UTC),223
,Wed Mar 16 2016 20:30:00 GMT+0000 (UTC),127
,Thu Mar 17 2016 00:35:00 GMT+0000 (UTC),130
,Thu Mar 17 2016 02:30:00 GMT+0000 (UTC),203
,Thu Mar 17 2016 16:10:00 GMT+0000 (UTC),205
,Thu Mar 17 2016 20:30:00 GMT+0000 (UTC),228
,Thu Mar 17 2016 22:30:00 GMT+0000 (UTC),133
,Fri Mar 18 2016 11:50:00 GMT+0000 (UTC),182
,Fri Mar 18 2016 23:50:00 GMT+0000 (UTC),319
,Sat Mar 19 2016 01:10:00 GMT+0000 (UTC),316
,Sat Mar 19 2016 03:15:00 GMT+0000 (UTC),358
,Sat Mar 19 2016 07:55:00 GMT+0000 (UTC),194
,Sat Mar 19 2016 08:30:00 GMT+0000 (UTC),234
,Sun Mar 20 2016 00:30:00 GMT+0000 (UTC),302
,Sun Mar 20 2016 03:55:00 GMT+0000 (UTC),314
,Sun Mar 20 2016 05:50:00 GMT+0000 (UTC),197
,Sun Mar 20 2016 06:35:00 GMT+0000 (UTC),217
,Sun Mar 20 2016 07:55:00 GMT+0000 (UTC),308
,Sun Mar 20 2016 13:15:00 GMT+0000 (UTC),153
,Sun Mar 20 2016 16:10:00 GMT+0000 (UTC),200
,Sun Mar 20 2016 16:15:00 GMT+0000 (UTC),227
,Sun Mar 20 2016 23:35:00 GMT+0000 (UTC),91
,Mon Mar 21 2016 01:55:00 GMT+0000 (UTC),114
,Mon Mar 21 2016 05:10:00 GMT+0000 (UTC),230
,Mon Mar 21 2016 06:15:00 GMT+0000 (UTC),129
,Mon Mar 21 2016 09:30:00 GMT+0000 (UTC),166
,Mon Mar 21 2016 13:30:00 GMT+0000 (UTC),125
,Mon Mar 21 2016 18:30:00 GMT+0000 (UTC),132
,Mon Mar 21 2016 19:10:00 GMT+0000 (UTC),133
,Mon Mar 21 2016 21:05:00 GMT+0000 (UTC),129
,Tue Mar 22 2016 07:25:00 GMT+0000 (UTC),209
,Tue Mar 22 2016 11:25:00 GMT+0000 (UTC),199
,Tue Mar 22 2016 22:25:00 GMT+0000 (UTC),79
,Wed Mar 23 2016 03:55:00 GMT+0000 (UTC),144
,Wed Mar 23 2016 05:25:00 GMT+0000 (UTC),235
,Wed Mar 23 2016 06:25:00 GMT+0000 (UTC),295
,Wed Mar 23 2016 20:25:00 GMT+0000 (UTC),956
,Wed Mar 23 2016 23:55:00 GMT+0000 (UTC),399
,Thu Mar 24 2016 12:25:00 GMT+0000 (UTC),232
,Thu Mar 24 2016 15:20:00 GMT+0000 (UTC),458
